superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,hauteurSs
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Quartiers de vie sous la moyenne,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,101-200 m2,TA,TA,BrkFace,BrkFace,Pas de clôture,Bon,1,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,75-100 m2,0,Chauffage air pulsé,Bon,1Story,817,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Corner,Entre 21 et 30 m,IR1,0 m2,20,RL,0,None,Non défini,Pas d elements divers,7,NAmes,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,125744.16768,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,75-100 m2,AllPub,0,1950-1960,1950-1960,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",52,52,< 200,7-2006,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,1000-1500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,CemntBd,CmentBd,Pas de clôture,Bon,2,Fondation Béton,1,Typique,60-80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,818,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,CulDSac,Entre 21 et 30 m,IR1,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,7,Mitchel,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,248734.81344,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,100-150 m2,AllPub,10-20 m2,2000-2005,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.32034163171231,-92.8722657423409,"43.32034163171231, -92.8722657423409",6,6,300-400,7-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,HdBoard,HdBoard,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1970-1979,75-100 m2,0,Chauffage air pulsé,Bon,SLvl,819,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,80,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,6,ClearCr,0,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,142265.2992,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,AllPub,0,1970-1980,1970-1980,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.036000116934304,-93.64852973747072,"42.036000116934304, -93.64852973747072",39,39,< 200,6-2010,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,TwnhsE,Condition Ss Bonne,Exposition minimale,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2010 et après,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,820,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,120,RL,< 200 m2,Stone,Non défini,Pas d elements divers,6,NridgHt,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,205596.30336,Vente Nouvelle construction,Pas de solarium,Pave,6,100-150 m2,AllPub,10-20 m2,2005 et plus,2010 et plus,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",0,1,200-300,6-2010,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,1,Chauffage air pulsé,Excellent,2Story,821,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,CulDSac,Entre 21 et 30 m,IR1,0 m2,60,RL,0,None,Non défini,Pas d elements divers,6,CollgCr,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,167964.83712,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,50-75 m2,AllPub,0,2000-2005,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",5,5,200-300,6-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,Pave,2,2fmCon,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Non,Norm,Norm,Boîte à disjoncteurs,101-200 m2,TA,Fa,MetalSd,MetalSd,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Déductions mineures,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1970-1979,75-100 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,822,1,Qualité cusine bonne,Bnk,Mod,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,20,RM,0,None,Non défini,Pas d elements divers,2,OldTown,< 5 m2,2,2,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,85359.17952,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,75-100 m2,AllPub,0,1950-1960,1950-1960,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",56,56,< 200,2-2009,Oui,Non,Non,Non,1.0,Hauteur sous-sol 1.7 - 2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage encastré,2000-2009,150-200 m2,1,Chauffage air pulsé,Excellent,2Story,823,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Corner,Entre 21 et 30 m,IR1,0 m2,60,RL,0,None,Non défini,Pas d elements divers,10,Gilbert,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente entre membres de la famille,206514.144,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,75-100 m2,AllPub,< 10 m2,2000-2005,2000-2005,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.10673828802636,-93.64970782361708,"42.10673828802636, -93.64970782361709",4,4,200-300,10-2007,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,VinylSd,VinylSd,Bois de bonne qualité,Bon,1,Fondation Brique,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,1.5Fin,824,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,50,RL,0,None,Non défini,Pas d elements divers,7,SWISU,0,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,128038.76928,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,50-75 m2,AllPub,> 20 m2,1925-1950,1950-1960,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.026665240967446,-93.64620483976044,"42.026665240967446, -93.64620483976043",59,69,200-300,7-2009,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,60-80 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,825,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,FV,0,None,Non défini,Pas d elements divers,6,Somerst,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,213489.732864,Vente Nouvelle construction,Pas de solarium,Pave,7,100-150 m2,AllPub,0,2005 et plus,2005-2010,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",0,0,200-300,6-2006,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
> 2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Exposition moyenne,1500-1904 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,PosN,PosN,Boîte à disjoncteurs,Pas de porche fermé,TA,Ex,CemntBd,CmentBd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,826,1,Qualité cusine excellente,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Plus de 31 m,Reg,0 m2,20,RL,800-1000 m2,BrkFace,Non défini,Pas d elements divers,6,NridgHt,< 5 m2,3,5,Pavée,Pas de piscine,Non défini,CompShg,Hip,Maison pas terminée,353368.6464,Vente Nouvelle construction,Pas de solarium,Pave,7,> 150 m2,AllPub,10-20 m2,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",0,1,300-400,6-2008,Non,Non,Non,Oui,3.0,Hauteur sous-sol > 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,0,Oui,Norm,Norm,Boîte à disjoncteurs,101-200 m2,TA,TA,MetalSd,MetalSd,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,50-75 m2,0,Chauffage air pulsé,Bon,1.5Unf,827,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,45,RM,0,None,Non défini,Pas d elements divers,5,BrkSide,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,100503.55008,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,50-75 m2,AllPub,0,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,84,< 200,5-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Bonne qualité de vie,Non fini,0.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,828,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,20,RL,0,None,Non défini,Pas d elements divers,4,SawyerW,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,173471.88096,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,AllPub,> 20 m2,2000-2005,2000-2005,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",8,8,200-300,4-2009,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,< 500 m2,500-1000 m2,Faible qualité,Quartiers de vie moyenne,0.0,1.0,0,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Plywood,Plywood,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Déductions mineures,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,150-200 m2,1,Chauffage air pulsé,Moyen/Typique,2Story,829,1,Qualité cusine bonne,Low,Sev,Plus de 2000 m2,CulDSac,Entre 21 et 30 m,IR2,0 m2,60,RL,0,None,Non défini,Pas d elements divers,6,ClearCr,0,3,3,Pavée,Pas de piscine,Non défini,Tar&Grv,Flat,"Echange, saisie, vente rapide",169800.5184,Vente Garantie Conventionnelle,201-300 m2,Pave,7,75-100 m2,AllPub,> 20 m2,1960-1970,1960-1970,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.036000116934304,-93.64852973747072,"42.036000116934304, -93.64852973747072",42,42,200-300,6-2009,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pave,2,Twnhs,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,MetalSd,MetalSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Détaché de la maison,2000-2009,100-150 m2,1,Chauffage air pulsé,Excellent,2Story,830,1,Qualité cusine bonne,Lvl,Gtl,Entre 201 et 500 m2,Inside,Moins de 10 m,Reg,1-100 m2,160,FV,0,None,Non défini,Pas d elements divers,7,Somerst,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,135289.710336,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,50-75 m2,AllPub,0,2005 et plus,2005-2010,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",1,1,< 200,7-2006,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,1000-1500 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à fusibles,Pas de porche fermé,TA,TA,HdBoard,HdBoard,Pas de clôture,Bon,2,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,1Story,831,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Corner,Entre 21 et 30 m,IR1,0 m2,20,RL,200-400 m2,BrkFace,Non défini,Pas d elements divers,6,NAmes,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,152361.54624,Vente Garantie Conventionnelle,101-200 m2,Pave,6,100-150 m2,AllPub,0,1950-1960,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",51,51,200-300,6-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pave,2,TwnhsE,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,MetalSd,MetalSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Détaché de la maison,2000-2009,100-150 m2,1,Chauffage air pulsé,Excellent,2Story,832,1,Qualité cusine bonne,Lvl,Gtl,Entre 201 et 500 m2,Inside,Moins de 10 m,Reg,1-100 m2,160,FV,0,None,Non défini,Pas d elements divers,6,Somerst,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,138593.93664,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,50-75 m2,AllPub,0,2005 et plus,2005-2010,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",1,1,< 200,6-2006,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,1,Chauffage air pulsé,Excellent,2Story,833,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,CulDSac,Entre 11 et 20 m,IR1,0 m2,60,RL,200-400 m2,BrkFace,Non défini,Pas d elements divers,1,CollgCr,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,217528.23168,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,75-100 m2,AllPub,10-20 m2,2000-2005,2000-2005,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",7,7,200-300,1-2010,Oui,Non,Non,Non,3.5,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,< 500 m2,Salle de récréation moyenne,Quartiers de vie sous la moyenne,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,HdBoard,Plywood,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,1Story,834,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Plus de 31 m,Reg,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,2,NAmes,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,153279.38688,Vente Garantie Conventionnelle,101-200 m2,Pave,6,100-150 m2,AllPub,0,1960-1970,1960-1970,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",45,45,200-300,2-2009,Oui,Non,Non,Non,1.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,VinylSd,VinylSd,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,100-150 m2,0,Chauffage air pulsé,Bon,1Story,835,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,9,NAmes,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,128451.797568,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,AllPub,0,1960-1970,1960-1970,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",47,47,200-300,9-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Quartiers de vie sous la moyenne,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,VinylSd,HdBoard,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Déductions mineures,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,75-100 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,836,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,2,Sawyer,0,4,2,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,117483.60192,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,75-100 m2,AllPub,> 20 m2,1950-1960,1995-2000,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",15,60,< 200,2-2010,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,Pave,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,201-300 m2,TA,TA,VinylSd,VinylSd,Bois de bonne qualité,Qualité inconnue,0,Fondation Brique,1,Déductions mineures,60-80 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,100-150 m2,0,Chauffage air pulsé,Bon,1Story,837,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,30,RM,0,None,Non défini,Pas d elements divers,6,OldTown,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,140888.53824,Succession,Pas de solarium,Pave,5,100-150 m2,AllPub,0,1925-1950,1970-1980,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",34,59,200-300,6-2007,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
